
level1,level1Label,level2,level2Label,level3,level3Label,level4,level4Label
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T610,Modern Middle Eastern language studies,http://jacs3.data.ac.uk/T613,Persian language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T610,Modern Middle Eastern language studies,http://jacs3.data.ac.uk/T614,Modern Hebrew language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T610,Modern Middle Eastern language studies,http://jacs3.data.ac.uk/T615,Kurdish language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T610,Modern Middle Eastern language studies,http://jacs3.data.ac.uk/T616,Turkish language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T620,Modern Middle Eastern literature studies,http://jacs3.data.ac.uk/T621,Arabic literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T620,Modern Middle Eastern literature studies,http://jacs3.data.ac.uk/T623,Persian literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T620,Modern Middle Eastern literature studies,http://jacs3.data.ac.uk/T624,Modern Hebrew literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T620,Modern Middle Eastern literature studies,http://jacs3.data.ac.uk/T625,Kurdish literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T620,Modern Middle Eastern literature studies,http://jacs3.data.ac.uk/T626,Turkish literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T630,Modern Middle Eastern society & culture studies,http://jacs3.data.ac.uk/T631,Arab society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T630,Modern Middle Eastern society & culture studies,http://jacs3.data.ac.uk/T633,Persian society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T630,Modern Middle Eastern society & culture studies,http://jacs3.data.ac.uk/T634,Modern Hebrew society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T630,Modern Middle Eastern society & culture studies,http://jacs3.data.ac.uk/T635,Kurdish society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T630,Modern Middle Eastern society & culture studies,http://jacs3.data.ac.uk/T636,Turkish society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T600,Modern Middle Eastern studies,http://jacs3.data.ac.uk/T690,Modern Middle Eastern studies not elsewhere classified,,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T710,American language studies,http://jacs3.data.ac.uk/T711,Latin American language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T710,American language studies,http://jacs3.data.ac.uk/T712,United States language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T710,American language studies,http://jacs3.data.ac.uk/T713,Canadian language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T710,American language studies,http://jacs3.data.ac.uk/T714,Caribbean language studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T720,American literature studies,http://jacs3.data.ac.uk/T721,Latin American literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T720,American literature studies,http://jacs3.data.ac.uk/T722,United States literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T720,American literature studies,http://jacs3.data.ac.uk/T723,Canadian literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T720,American literature studies,http://jacs3.data.ac.uk/T724,Caribbean literature studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T730,American society & culture studies,http://jacs3.data.ac.uk/T731,Latin American society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T730,American society & culture studies,http://jacs3.data.ac.uk/T732,United States society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T730,American society & culture studies,http://jacs3.data.ac.uk/T733,Canadian society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T730,American society & culture studies,http://jacs3.data.ac.uk/T734,Caribbean society & culture studies
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T700,American studies,http://jacs3.data.ac.uk/T790,American studies not elsewhere classified,,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T800,Australasian studies,http://jacs3.data.ac.uk/T810,Australasian language studies,,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T800,Australasian studies,http://jacs3.data.ac.uk/T820,Australasian literature studies,,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T800,Australasian studies,http://jacs3.data.ac.uk/T830,Australasian society & culture studies,,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T800,Australasian studies,http://jacs3.data.ac.uk/T890,Australasian studies not elsewhere classified,,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T900,"Others in Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T910,"Others in Eastern, Asiatic, African, American & Australasian languages",,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T900,"Others in Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T920,"Others in Eastern, Asiatic, African, American & Australasian literature",,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T900,"Others in Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T930,"Others in Eastern, Asiatic, African, American & Australasian societies & culture",,
http://jacs3.data.ac.uk/T000,"Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T900,"Others in Eastern, Asiatic, African, American & Australasian languages, literature & related subjects",http://jacs3.data.ac.uk/T990,"Eastern, Asiatic, African, American & Australasian languages, literature",,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V141,Modern history 1500-1599
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V142,Modern history 1600-1699
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V143,Modern history 1700-1799
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V144,Modern history 1800-1899
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V145,Modern history 1900-1919
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V146,Modern history 1920-1949
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V147,Modern history 1950-1999
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V140,Modern history,http://jacs3.data.ac.uk/V148,Modern history 2000-2099
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V150,Medieval history,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V160,Ancient history,http://jacs3.data.ac.uk/V161,Late Antique history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V100,History by period,http://jacs3.data.ac.uk/V190,History by period not elsewhere classified,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V210,British history,http://jacs3.data.ac.uk/V211,Irish history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V210,British history,http://jacs3.data.ac.uk/V212,Scottish history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V210,British history,http://jacs3.data.ac.uk/V213,Welsh history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V210,British history,http://jacs3.data.ac.uk/V214,English history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V220,European history,http://jacs3.data.ac.uk/V221,French history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V220,European history,http://jacs3.data.ac.uk/V222,German history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V220,European history,http://jacs3.data.ac.uk/V223,Italian history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V220,European history,http://jacs3.data.ac.uk/V224,Iberian history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V220,European history,http://jacs3.data.ac.uk/V225,Russian history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V230,American history,http://jacs3.data.ac.uk/V231,Canadian history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V230,American history,http://jacs3.data.ac.uk/V232,USA history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V230,American history,http://jacs3.data.ac.uk/V233,South American history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V230,American history,http://jacs3.data.ac.uk/V234,Central American history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V240,Asian history,http://jacs3.data.ac.uk/V241,Chinese history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V240,Asian history,http://jacs3.data.ac.uk/V242,Indian history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V240,Asian history,http://jacs3.data.ac.uk/V243,South East Asian history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V240,Asian history,http://jacs3.data.ac.uk/V244,Byzantine History
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V250,African history,http://jacs3.data.ac.uk/V251,North African history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V250,African history,http://jacs3.data.ac.uk/V252,Central African history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V250,African history,http://jacs3.data.ac.uk/V253,Southern African history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V250,African history,http://jacs3.data.ac.uk/V254,East African history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V250,African history,http://jacs3.data.ac.uk/V255,West African history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V260,Australasian history,http://jacs3.data.ac.uk/V261,Australian history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V260,Australasian history,http://jacs3.data.ac.uk/V262,New Zealand history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V270,World history,http://jacs3.data.ac.uk/V271,International history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V200,History by area,http://jacs3.data.ac.uk/V290,History by area not elsewhere classified,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V310,Economic history,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V320,Social history,http://jacs3.data.ac.uk/V321,Local history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V320,Social history,http://jacs3.data.ac.uk/V322,Oral history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V320,Social history,http://jacs3.data.ac.uk/V323,Family history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V320,Social history,http://jacs3.data.ac.uk/V324,Crime history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V330,History of religions,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V340,Intellectual history,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V350,History of art,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V360,History of architecture,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V370,History of design,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V380,History of science,http://jacs3.data.ac.uk/V381,History of physics
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V380,History of science,http://jacs3.data.ac.uk/V382,History of chemistry
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V380,History of science,http://jacs3.data.ac.uk/V383,History of mathematics
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V380,History of science,http://jacs3.data.ac.uk/V384,History of medicine
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V300,History by topic,http://jacs3.data.ac.uk/V390,History by topic not elsewhere classified,http://jacs3.data.ac.uk/V391,Military history
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V410,Egyptology,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V420,Stone Age,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V430,Bronze Age,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V440,Iron Age,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V450,Archaeological conservation,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V460,Archaeological techniques,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V470,Classical art & archaeology,http://jacs3.data.ac.uk/V471,Roman art & archaeology
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V470,Classical art & archaeology,http://jacs3.data.ac.uk/V472,Greek art & archaeology
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V400,Archaeology,http://jacs3.data.ac.uk/V490,Archaeology not elsewhere classified,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V500,Philosophy,http://jacs3.data.ac.uk/V510,Metaphysics,http://jacs3.data.ac.uk/V511,Epistemology
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V500,Philosophy,http://jacs3.data.ac.uk/V520,Moral philosophy,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V500,Philosophy,http://jacs3.data.ac.uk/V530,Scholastic philosophy,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V500,Philosophy,http://jacs3.data.ac.uk/V540,Social philosophy,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V500,Philosophy,http://jacs3.data.ac.uk/V550,Philosophy of science,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V500,Philosophy,http://jacs3.data.ac.uk/V560,Mental philosophy,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V500,Philosophy,http://jacs3.data.ac.uk/V590,Philosophy not elsewhere classified,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V610,Theology,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V620,Religious studies,http://jacs3.data.ac.uk/V621,Christian studies
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V620,Religious studies,http://jacs3.data.ac.uk/V622,Islamic studies
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V620,Religious studies,http://jacs3.data.ac.uk/V623,Judaism
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V620,Religious studies,http://jacs3.data.ac.uk/V624,Hinduism
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V620,Religious studies,http://jacs3.data.ac.uk/V625,Buddhism
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V620,Religious studies,http://jacs3.data.ac.uk/V626,Other Asian religious studies
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V620,Religious studies,http://jacs3.data.ac.uk/V627,Comparative religious studies
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V630,Divinity,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V640,Religious writings,http://jacs3.data.ac.uk/V641,The Bible & Christian texts
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V640,Religious writings,http://jacs3.data.ac.uk/V642,The Qur'an & Islamic texts
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V640,Religious writings,http://jacs3.data.ac.uk/V643,The Torah & Judaic texts
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V640,Religious writings,http://jacs3.data.ac.uk/V644,Asian religious texts
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V640,Religious writings,http://jacs3.data.ac.uk/V645,Comparative religious texts
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V650,Pastoral studies,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V600,Theology & religious studies,http://jacs3.data.ac.uk/V690,Theology & religious studies not elsewhere classified,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V700,Heritage studies,http://jacs3.data.ac.uk/V710,Heritage theory,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V700,Heritage studies,http://jacs3.data.ac.uk/V720,Heritage site management,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V700,Heritage studies,http://jacs3.data.ac.uk/V730,Natural heritage,http://jacs3.data.ac.uk/V731,Coastal heritage management
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V700,Heritage studies,http://jacs3.data.ac.uk/V740,Visitor management including interpretation,,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V700,Heritage studies,http://jacs3.data.ac.uk/V750,"Oral history, heritage & genealogy",,
http://jacs3.data.ac.uk/V000,Historical & philosophical studies,http://jacs3.data.ac.uk/V900,Others in historical & philosophical studies,http://jacs3.data.ac.uk/V990,Historical & philosophical studies not elsewhere classified,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W100,Fine art,http://jacs3.data.ac.uk/W110,Drawing,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W100,Fine art,http://jacs3.data.ac.uk/W120,Painting,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W100,Fine art,http://jacs3.data.ac.uk/W130,Sculpture,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W100,Fine art,http://jacs3.data.ac.uk/W140,Printmaking,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W100,Fine art,http://jacs3.data.ac.uk/W150,Calligraphy,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W100,Fine art,http://jacs3.data.ac.uk/W160,Fine art conservation,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W100,Fine art,http://jacs3.data.ac.uk/W190,Fine art not elsewhere classified,,
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W200,Design studies,http://jacs3.data.ac.uk/W210,Graphic design,http://jacs3.data.ac.uk/W211,Typography
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W200,Design studies,http://jacs3.data.ac.uk/W210,Graphic design,http://jacs3.data.ac.uk/W212,Multimedia design
http://jacs3.data.ac.uk/W000,Creative arts & design,http://jacs3.data.ac.uk/W200,Design studies,http://jacs3.data.ac.uk/W210,Graphic design,http://jacs3.data.ac.uk/W213,Visual communication
